timestamp,commit,branch,benchmark,low_ns,estimate_ns,high_ns
2026-03-29T05:57:31Z,b8ba410,main,resample_sinc_good_stereo_1s,35289000.0000,35433000.0000,35597000.0000
2026-03-29T05:57:31Z,b8ba410,main,resample_sinc_best_stereo_1s,136000000.0000,136320000.0000,136670000.0000
2026-03-29T05:57:31Z,b8ba410,main,simd_apply_gain_stereo_1s,5099.2000,5138.2000,5181.0000
2026-03-29T05:57:31Z,b8ba410,main,simd_clamp_stereo_1s,5446.2000,5460.1000,5476.5000
2026-03-29T05:57:31Z,b8ba410,main,simd_peak_stereo_1s,3063.6000,3070.3000,3081.2000
2026-03-29T05:57:31Z,b8ba410,main,simd_rms_stereo_1s,7772.3000,7792.5000,7815.7000
2026-03-29T05:57:31Z,b8ba410,main,simd_mix_2_stereo_1s,19757.0000,19840.0000,19925.0000
2026-03-29T05:57:31Z,b8ba410,main,simd_noise_gate_stereo_1s,4316.0000,4345.3000,4385.2000
2026-03-29T05:57:31Z,b8ba410,main,simd_i16_to_f32_stereo_1s,8734.6000,8809.9000,8889.1000
2026-03-29T05:57:31Z,b8ba410,main,simd_f32_to_i16_stereo_1s,24811.0000,24841.0000,24872.0000
2026-03-29T05:57:31Z,b8ba410,main,simd_sinc_resample_good_stereo_1s,35083000.0000,35180000.0000,35300000.0000
2026-03-29T06:14:00Z,0b13156,main,fft_4096_mono,373840.0000,374400.0000,375100.0000
2026-03-29T06:14:00Z,0b13156,main,dft_4096_mono,122590000.0000,122850000.0000,123180000.0000
2026-03-29T06:14:00Z,0b13156,main,stft_2048_512_mono_1s,12532000.0000,12593000.0000,12665000.0000
2026-03-29T06:14:00Z,0b13156,main,r128_stereo_1s,449840.0000,450770.0000,451930.0000
2026-03-29T06:14:00Z,0b13156,main,dynamics_mono_1s,368380.0000,369680.0000,371180.0000
2026-03-29T06:14:00Z,0b13156,main,chromagram_4096_mono,399610.0000,400920.0000,402730.0000
2026-03-29T06:14:00Z,0b13156,main,onset_2048_512_mono_1s,13258000.0000,13309000.0000,13366000.0000
2026-03-29T06:14:00Z,0b13156,main,i16_f32_roundtrip_stereo_1s,35404.0000,35641.0000,35905.0000
2026-03-29T06:14:00Z,0b13156,main,interleaved_to_planar_stereo_1s,219790.0000,229070.0000,239650.0000
2026-03-29T06:14:00Z,0b13156,main,mono_to_stereo_1s,62582.0000,62725.0000,62895.0000
2026-03-29T06:14:00Z,0b13156,main,stereo_to_mono_1s,48698.0000,48768.0000,48844.0000
2026-03-29T06:14:00Z,0b13156,main,noise_gate_stereo_1s,6163.5000,6219.5000,6284.6000
2026-03-29T06:14:00Z,0b13156,main,compress_stereo_1s,1003800.0000,1078400.0000,1142300.0000
2026-03-29T06:14:00Z,0b13156,main,normalize_stereo_1s,14305.0000,14444.0000,14550.0000
2026-03-29T06:14:00Z,0b13156,main,biquad_lp_stereo_1s,163830.0000,164690.0000,165990.0000
2026-03-29T06:14:00Z,0b13156,main,parametric_eq_3band_stereo_1s,469350.0000,472990.0000,476750.0000
2026-03-29T06:14:00Z,0b13156,main,parametric_eq_10band_stereo_1s,1469600.0000,1477300.0000,1486900.0000
2026-03-29T06:14:00Z,0b13156,main,compressor_stereo_1s,1040100.0000,1047200.0000,1054600.0000
2026-03-29T06:14:00Z,0b13156,main,reverb_stereo_1s,1173900.0000,1214200.0000,1249900.0000
2026-03-29T06:14:00Z,0b13156,main,panner_stereo_1s,25105.0000,26057.0000,27282.0000
2026-03-29T06:14:00Z,0b13156,main,limiter_stereo_1s,615700.0000,621220.0000,628240.0000
2026-03-29T06:14:00Z,0b13156,main,mix_2_stereo_1s,23684.0000,24498.0000,25252.0000
2026-03-29T06:14:00Z,0b13156,main,mix_8_stereo_1s,63271.0000,63687.0000,64141.0000
2026-03-29T06:14:00Z,0b13156,main,resample_linear_44100_48000_mono_1s,625240.0000,634780.0000,643750.0000
